t_rel,estop,throttle,brake,steer,mode
14.931206033,0,0.4089767336845398,0.0,0.11892230808734894,N
14.982022177,0,0.4089767336845398,0.0,0.11892230808734894,N
15.030723463,0,0.4089767336845398,0.0,0.11892230808734894,N
15.08184557,0,0.4089767336845398,0.0,0.11892230808734894,N
15.135305582,0,0.4089767336845398,0.0,0.11892230808734894,N
15.184664555,0,0.4089767336845398,0.0,0.11892230808734894,N
15.233011077,0,0.4089767336845398,0.0,0.11892230808734894,N
15.289840007,0,0.4089767336845398,0.0,0.11892230808734894,N
15.331871844,0,0.4089767336845398,0.0,0.11892230808734894,N
15.382790328,0,0.4089767336845398,0.0,0.11892230808734894,N
15.436944189,0,0.4089767336845398,0.0,0.11892230808734894,N
15.483059849,0,0.4089767336845398,0.0,0.11892230808734894,N
15.53384108,0,0.4089767336845398,0.0,0.11892230808734894,N
15.58757163,0,0.4089767336845398,0.0,0.11892230808734894,N
15.633006914,0,0.4089767336845398,0.0,0.11892230808734894,N
15.693501732,0,0.4089767336845398,0.0,0.11892230808734894,N
15.735956944,0,0.4089767336845398,0.0,0.11892230808734894,N
15.785317229,0,0.4089767336845398,0.0,0.11892230808734894,N
15.834842384,0,0.4089767336845398,0.0,0.11892230808734894,N
15.885304244,0,0.4089767336845398,0.0,0.11892230808734894,N
15.938630375,0,0.4089767336845398,0.0,0.11892230808734894,N
15.985560044,0,0.0,0.0,-0.0,N
16.045309118,0,0.0,0.0,-0.0,N
16.087062966,0,0.0,0.0,-0.0,N
16.138451632,0,0.0,0.0,-0.0,N
16.192039924,0,0.0,0.0,-0.0,N
16.245784285,0,0.0,0.0,-0.0,N
16.290719872,0,0.0,0.0,-0.0,N
16.344298883,0,0.0,0.0,-0.0,N
16.397202928,0,0.0,0.0,-0.0,N
16.443365404,0,0.0,0.3297382593154907,0.12398158758878708,N
16.49356651,0,0.0,0.6967675685882568,0.1386042982339859,N
16.545335829,0,0.0,0.8646519780158997,0.13302338123321533,N
16.59643303,0,0.0,0.8646519780158997,0.13302338123321533,N
16.648013895,0,0.0,0.8646519780158997,0.13302338123321533,N
16.699496388,0,0.0,0.8564538955688477,0.13239866495132446,N
16.750668472,0,0.0,0.8564538955688477,0.13239866495132446,N
16.805138617,0,0.0,0.848295271396637,0.13177402317523956,N
16.849252352,0,0.0,0.848295271396637,0.13177402317523956,N
16.898034851,0,0.0,0.848295271396637,0.13177402317523956,N
16.948840679,0,0.0,0.848295271396637,0.13177402317523956,N
17.005748201,0,0.0,0.848295271396637,0.13177402317523956,N
17.048370817,0,0.0,0.848295271396637,0.13177402317523956,N
17.101725329,0,0.0,0.848295271396637,0.13177402317523956,N
17.15004784,0,0.0,0.848295271396637,0.13177402317523956,N
17.200474578,0,0.0,0.848295271396637,0.13177402317523956,N
17.249771776,0,0.0,0.848295271396637,0.13177402317523956,N
17.301474172,0,0.0,0.848295271396637,0.13177402317523956,N
17.362003762,0,0.0,0.848295271396637,0.13177402317523956,N
17.40499295,0,0.0,0.848295271396637,0.13177402317523956,N
17.452152351,0,0.0,0.848295271396637,0.13177402317523956,N
17.501442157,0,0.0,0.848295271396637,0.13177402317523956,N
17.551719707,0,0.0,0.848295271396637,0.13177402317523956,N
17.603057707,0,0.0,0.848295271396637,0.13177402317523956,N
17.654854313,0,0.0,0.848295271396637,0.13177402317523956,N
17.704024051,0,0.0,0.848295271396637,0.13177402317523956,N
17.756877523,0,0.0,0.0,-0.0,N
17.805279845,0,0.0,0.0,-0.0,N
17.856251912,0,0.0,0.0,-0.0,N
17.90819933,0,0.0,0.0,-0.0,N
17.961232893,0,0.0,0.0,-0.0,N
18.022049959,0,0.0,0.0,-0.0,N
18.060070422,0,0.0,0.0,-0.0,N
18.11535599,0,0.0,0.0,-0.0,N
18.160043793,0,0.0,0.0,-0.0,N
18.211096016,0,0.0,0.0,-0.0,N
18.266112807,0,0.0,0.0,-0.0,N
18.316097317,0,0.0,0.0,-0.0,N
18.367124579,0,0.0,0.0,-0.0,N
18.414448687,0,0.0,0.0,-0.0,N
18.465993788,0,0.0,0.0,-0.0,N
18.514320167,0,0.0,0.0,-0.0,N
18.567757806,0,0.0,0.0,-0.0,N
18.617571239,0,0.0,0.0,-0.0,N
18.665448772,0,0.7321177124977112,0.0,0.07626226544380188,N
18.715116631,0,0.7321177124977112,0.0,0.07626226544380188,N
18.770956169,0,0.8471996188163757,0.0,-0.03683476522564888,N
18.816665859,0,0.9935607314109802,0.0,-0.11330078542232513,N
18.865558815,0,0.9911220073699951,0.0,-0.1329553872346878,N
18.951898962,0,0.9917300343513489,0.0,-0.12834152579307556,N
18.967007468,0,0.9919189214706421,0.0,-0.12687334418296814,N
19.018781784,0,0.9919189214706421,0.0,-0.12687334418296814,N
19.06754238,0,0.9919189214706421,0.0,-0.12687334418296814,N
19.120735457,0,0.9923957586288452,0.0,-0.12308784574270248,N
19.16981811,0,0.9923957586288452,0.0,-0.12308784574270248,N
19.218258185,0,0.9928585886955261,0.0,-0.11929696798324585,N
19.286940388,0,0.9928585886955261,0.0,-0.11929696798324585,N
19.321013545,0,0.9928585886955261,0.0,-0.11929696798324585,N
19.368195567,0,0.99330735206604,0.0,-0.11550085991621017,N
19.418253608,0,0.9933584332466125,0.0,-0.11506082117557526,N
19.469223805,0,0.993789792060852,0.0,-0.11127375811338425,N
19.518469727,0,0.9938370585441589,0.0,-0.11085105687379837,N
19.568443542,0,0.9938370585441589,0.0,-0.11085105687379837,N
19.626804931,0,0.9942511320114136,0.0,-0.10707320272922516,N
19.670920398,0,0.9954090118408203,0.0,-0.09571240842342377,N
19.719714531,0,0.0,0.0,-0.0,N
19.774345379,0,0.0,0.0,-0.0,N
19.825995723,0,0.0,0.0,-0.0,N
19.874663836,0,0.0,0.0,-0.0,N
19.928261336,0,0.0,0.0,-0.0,N
19.974160568,0,0.0,0.0,-0.0,N
20.027783888,0,0.0,0.0,-0.0,N
20.075757898,0,0.0,0.0,-0.0,N
20.13126319,0,0.0,0.0,-0.0,N
20.19264615,0,0.0,0.0,-0.0,N
20.230087002,0,0.0,0.0,-0.0,N
20.281193291,0,0.0,0.0,-0.0,N
20.339118171,0,0.0,0.0,-0.0,N
20.38398595,0,0.0,0.0,-0.0,N
20.43541276,0,0.0,0.0,-0.0,N
20.482101071,0,0.0,0.0,-0.0,N
20.535994734,0,0.0,0.0,-0.0,N
20.584370643,0,0.0,0.0,-0.0,N
20.637643424,0,0.0,0.0,-0.0,N
20.686026886,0,0.0,0.0,-0.0,N
