t_rel,x,y,yaw_q_z,yaw_q_w,vx,wz
6.761547929,-4.198376903546598,-1.8026541173078638,-0.9853526324149499,0.17052914646162035,0.6787908333333333,-0.028423839261471604
6.810822011,-4.229838477982003,-1.8138552920188795,-0.9854716284278511,0.16984012942693932,0.6787908333333333,-0.028423839261471604
6.861490841,-4.262554552208703,-1.8254507209427675,-0.98559407831016,0.1691280958325557,0.6827788333333333,-0.028423839261471604
6.91080527,-4.294251380638197,-1.8366341893138425,-0.9857121634029113,0.16843850782867986,0.6827788333333333,-0.028423839261471604
6.961760428,-4.326989713660365,-1.848135303250365,-0.9858221847989296,0.167793384727364,0.6817818333333334,-0.025716806950855337
7.010769075,-4.358552028613969,-1.8591777317393643,-0.9859278067883264,0.16717164772042103,0.6817818333333334,-0.025716806950855337
7.06166171,-4.3911258776456314,-1.8705317692447145,-0.9860156779428382,0.1666525812909159,0.679954,-0.02075391438139196
7.110727339,-4.422763281440114,-1.8815225951616374,-0.9861007306723982,0.16614857497842794,0.679954,-0.02075391438139196
7.161756947,-4.455344508827755,-1.8927941802385584,-0.9862300377315714,0.1653792994179845,0.67796,-0.030679699520318564
7.210737244,-4.486863035084661,-1.903644002608285,-0.9863544903388785,0.16463541353041702,0.67796,-0.030679699520318564
7.26157376,-4.51845497226705,-1.9144091478502114,-0.9867403864146937,0.16230653042370427,0.657023,-0.0929414426644946
7.310780297,-4.549116990001679,-1.9246985958059724,-0.9871090892746225,0.16004888587998767,0.657023,-0.0929414426644946
7.361412169,-4.5798308276111435,-1.9347980001183402,-0.9877093538119519,0.15630173509074177,0.63808,-0.1497891211874378
7.410712741,-4.609796188631089,-1.9444032401784557,-0.9882799091861875,0.15265261576186973,0.63808,-0.1497891211874378
7.461298124,-4.6394056222039834,-1.9535979154479466,-0.9890916871910584,0.14730116879897945,0.6124903333333334,-0.21385555253869135
7.510620612,-4.668358139885499,-1.9622504208500742,-0.9898549903656935,0.14208130787733056,0.6124903333333334,-0.21385555253869135
7.561320187,-4.6972248854849425,-1.970499269539218,-0.9907967829478777,0.13535780324804386,0.5925503333333333,-0.26799619875101827
7.610659026,-4.725426518828964,-1.978150918487041,-0.9916695923937136,0.12880768424937247,0.5925503333333333,-0.26799619875101827
7.661309359,-4.753870879390114,-1.9854287810641278,-0.9926494273309133,0.12102526355934899,0.579257,-0.3095040275138021
7.710652677,-4.78165324362644,-1.9920809290239294,-0.9935441761292404,0.1134458905367178,0.579257,-0.3095040275138021
7.761303427,-4.809551948033225,-1.9982833564110298,-0.9944851148166886,0.10487781656784124,0.5639696666666667,-0.34018372703412075
7.810708272,-4.836838009423025,-2.003864026811817,-0.9953309702095765,0.0965207736275628,0.5639696666666667,-0.34018372703412075
7.861270938,-4.863821426724382,-2.0088606845148336,-0.9962672678487866,0.08632225097339644,0.5422018333333334,-0.4047013304371437
7.910613104,-4.8902128570537355,-2.013197693794293,-0.9970792453466056,0.07637393861156666,0.5422018333333334,-0.4047013304371437
