t_rel,estop,throttle,brake,steer,mode
20.200271913,0,0.0,0.9918151497840881,0.12768195569515228,N
20.251673494,0,0.0,0.9918151497840881,0.12768195569515228,N
20.298747592,0,0.0,0.9918151497840881,0.12768195569515228,N
20.348960062,0,0.0,0.9918151497840881,0.12768195569515228,N
20.410306537,0,0.0,0.9918151497840881,0.12768195569515228,N
20.450064552,0,0.0,0.9918151497840881,0.12768195569515228,N
20.50343475,0,0.0,0.9918151497840881,0.12768195569515228,N
20.555103813,0,0.0,0.9918151497840881,0.12768195569515228,N
20.602686479,0,0.0,0.9918151497840881,0.12768195569515228,N
20.657575726,0,0.0,0.9915239810943604,0.12992383539676666,N
20.704720022,0,0.0,0.9915239810943604,0.12992383539676666,N
20.754267882,0,0.0,0.9915239810943604,0.12992383539676666,N
20.805291436,0,0.0,0.9915239810943604,0.12992383539676666,N
20.857373401,0,0.0,0.9915239810943604,0.12992383539676666,N
20.907245279,0,0.0,0.9915239810943604,0.12992383539676666,N
20.960202799,0,0.0,0.9915239810943604,0.12992383539676666,N
21.010446975,0,0.0,0.9915239810943604,0.12992383539676666,N
21.063358963,0,0.0,0.9912675619125366,0.13186587393283844,N
21.124339503,0,0.0,0.9912675619125366,0.13186587393283844,N
21.163397487,0,0.0,0.9910086989402771,0.1337975114583969,N
21.212365554,0,0.0,0.9907056093215942,0.1360236555337906,N
21.275125394,0,0.0,0.990440845489502,0.13793811202049255,N
21.314228907,0,0.0,0.990440845489502,0.13793811202049255,N
21.366931709,0,0.0,0.990440845489502,0.13793811202049255,N
21.413281715,0,0.0,0.9904837608337402,0.13762985169887543,N
21.465803167,0,0.0,0.990610659122467,0.13671323657035828,N
21.518268114,0,0.0,0.9938021302223206,0.11116354912519455,N
21.567598722,0,0.0,0.9973454475402832,0.07281504571437836,N
21.630545064,0,0.0,0.9988331198692322,0.04829522594809532,N
21.664234208,0,0.0,0.999305784702301,0.03725482150912285,N
21.714727371,0,0.0,0.9994617700576782,0.03280509263277054,N
21.764882406,0,0.0,0.9996569156646729,0.02619188465178013,N
21.819157721,0,0.0,0.999762773513794,0.021781323477625847,N
