t_rel,estop,throttle,brake,steer,mode,watchdog
24.560670375,0,0.0,0.45385655760765076,0.028423840180039406,D,0
24.6102475,0,0.0,0.45507511496543884,0.03338673338294029,D,0
24.660713331,0,0.0,0.45507511496543884,0.03338673338294029,D,0
24.710257884,0,0.0,0.45507511496543884,0.03338673338294029,D,0
24.760671242,0,0.0,0.45507511496543884,0.03338673338294029,D,0
24.810269804,0,0.0,0.45507511496543884,0.01804688200354576,D,0
24.860700887,0,0.0,0.45507511496543884,0.01804688200354576,D,0
24.91026195,0,0.0,0.45330268144607544,0.02075391449034214,D,0
24.960684875,0,0.0,0.45330268144607544,0.02075391449034214,D,0
25.010233458,0,0.0,0.4551858901977539,0.023009775206446648,D,0
25.060657436,0,0.0,0.4551858901977539,0.023009775206446648,D,0
25.110272537,0,0.0,0.4551858901977539,0.028423840180039406,D,0
25.160657704,0,0.0,0.4551858901977539,0.028423840180039406,D,0
25.21001137,0,0.0,0.45452120900154114,0.031130870804190636,D,0
25.260800096,0,0.0,0.45452120900154114,0.031130870804190636,D,0
25.30997238,0,0.0,0.4525272250175476,0.028423840180039406,D,0
25.360748243,0,0.0,0.4525272250175476,0.028423840180039406,D,0
25.410027424,0,0.0,0.4551858901977539,0.023009775206446648,D,0
25.460690792,0,0.0,0.4551858901977539,0.023009775206446648,D,0
25.510001903,0,0.0,0.4558505415916443,0.025716807693243027,D,0
25.560656505,0,0.0,0.4558505415916443,0.025716807693243027,D,0
25.61007157,0,0.0,0.4551858901977539,0.023009775206446648,D,0
25.660864295,0,0.0,0.45452120900154114,0.025716807693243027,D,0
25.710037251,0,0.0,0.45452120900154114,0.025716807693243027,D,0
25.760955398,0,0.0,0.4544104337692261,0.03609376400709152,D,0
25.810126626,0,0.0,0.4544104337692261,0.03609376400709152,D,0
25.860792074,0,0.0,0.4557397663593292,0.030679699033498764,D,0
25.910040154,0,0.0,0.4557397663593292,0.030679699033498764,D,0
25.960712481,0,0.0,0.4475422203540802,0.03880079463124275,D,0
26.010036038,0,0.0,0.4475422203540802,0.03880079463124275,D,0
26.060693132,0,0.0,0.38993778824806213,0.046019550412893295,D,0
26.110040492,0,0.0,0.38993778824806213,0.046019550412893295,D,0
26.161113975,0,0.0,0.30319878458976746,0.05910353735089302,D,0
26.210101418,0,0.0,0.30319878458976746,0.05910353735089302,D,0
26.260825414,0,0.0,0.22155556082725525,0.009925785474479198,D,0
26.310069909,0,0.0,0.22155556082725525,0.009925785474479198,D,0
26.36074668,0,0.0,0.16838222742080688,0.005414064507931471,D,0
26.410028386,0,0.0,0.16838222742080688,0.005414064507931471,D,0
26.460722435,0,0.0,0.08795755356550217,0.03880079463124275,D,0
26.510047142,0,0.0,0.08795755356550217,0.03880079463124275,D,0
26.560738119,0,0.0,0.027251332998275757,0.0027070322539657354,D,0
26.610056587,0,0.0,0.027251332998275757,0.0027070322539657354,D,0
26.660718801,0,0.0,0.00819755531847477,-0.09564847499132156,D,0
26.710053043,0,0.0,0.00819755531847477,-0.09564847499132156,D,0
26.761126078,0,0.00819755531847477,0.0,-0.26528915762901306,D,0
26.810056697,0,0.00819755531847477,0.0,-0.26528915762901306,D,0
26.860757305,0,0.002547888783738017,0.0,-0.40740835666656494,D,0
26.910058783,0,0.002547888783738017,0.0,-0.40740835666656494,D,0
26.960750848,0,0.0,0.0209369994699955,-0.5490763783454895,D,0
27.010085185,0,0.0,0.0209369994699955,-0.5490763783454895,D,0
27.061044729,0,0.0,0.03423033282160759,-0.6447248458862305,D,0
27.110382552,0,0.0,0.03423033282160759,-0.6447248458862305,D,0
27.160932715,0,0.0,0.03101777844130993,-0.6677346229553223,D,0
27.210352606,0,0.0,0.03101777844130993,-0.6677346229553223,D,0
27.260948842,0,0.0,0.030353110283613205,-0.6190080642700195,D,0
27.310360191,0,0.0,0.030353110283613205,-0.6190080642700195,D,0
27.361081241,0,0.0,0.03101777844130993,-0.6262267827987671,D,0
27.410316742,0,0.0,0.03101777844130993,-0.6262267827987671,D,0
27.460888598,0,0.0,0.031682442873716354,-0.6496877670288086,D,0
27.510177404,0,0.0,0.031682442873716354,-0.6496877670288086,D,0
27.560953966,0,0.0,0.032236333936452866,-0.6366037726402283,D,0
27.610278127,0,0.0,0.032236333936452866,-0.6366037726402283,D,0
27.660899639,0,0.0,0.040433887392282486,-0.6239709258079529,D,0
27.710166304,0,0.0,0.040433887392282486,-0.6239709258079529,D,0
27.760913399,0,0.0,0.046858999878168106,-0.6393107771873474,D,0
27.810087917,0,0.0,0.046858999878168106,-0.6393107771873474,D,0
27.861099646,0,0.0,0.038550667464733124,-0.6469807028770447,D,0
27.910281043,0,0.0,0.038550667464733124,-0.6469807028770447,D,0
27.961087105,0,0.0018832222558557987,0.0,-0.6113381385803223,D,0
28.010364647,0,0.0018832222558557987,0.0,-0.6113381385803223,D,0
28.060910392,0,0.020272333174943924,0.0,-0.6293849945068359,D,0
28.110284431,0,0.020272333174943924,0.0,-0.6293849945068359,D,0
28.160921171,0,0.012628667056560516,0.0,-0.6551018357276917,D,0
28.210265934,0,0.012628667056560516,0.0,-0.6551018357276917,D,0
28.260965737,0,0.006314333528280258,0.0,-0.6447248458862305,D,0
28.310346783,0,0.006314333528280258,0.0,-0.6447248458862305,D,0
28.360865971,0,0.021601665765047073,0.0,-0.6393107771873474,D,0
28.410250889,0,0.021601665765047073,0.0,-0.6393107771873474,D,0
28.460882989,0,0.02282022312283516,0.0,-0.6343479156494141,D,0
28.510120376,0,0.02282022312283516,0.0,-0.6343479156494141,D,0
28.560853358,0,0.015176555141806602,0.0,-0.6338967084884644,D,0
28.61031676,0,0.015176555141806602,0.0,-0.6338967084884644,D,0
28.660906402,0,0.025257334113121033,0.0,-0.628933846950531,D,0
28.710076503,0,0.025257334113121033,0.0,-0.628933846950531,D,0
28.760977237,0,0.03600277751684189,0.0,-0.6420178413391113,D,0
28.810154504,0,0.03600277751684189,0.0,-0.6420178413391113,D,0
28.860919129,0,0.033565666526556015,0.0,-0.6420178413391113,D,0
28.910353032,0,0.033565666526556015,0.0,-0.6420178413391113,D,0
28.960865885,0,0.035448890179395676,0.0,-0.628933846950531,D,0
29.010416474,0,0.035448890179395676,0.0,-0.628933846950531,D,0
29.060884147,0,0.05383799970149994,0.0,-0.6262267827987671,D,0
29.110685899,0,0.05383799970149994,0.0,-0.6262267827987671,D,0
29.161130343,0,0.06646666675806046,0.0,-0.6316408514976501,D,0
29.210120659,0,0.06646666675806046,0.0,-0.6316408514976501,D,0
29.261004752,0,0.06580200046300888,0.0,-0.6343479156494141,D,0
29.310310607,0,0.06580200046300888,0.0,-0.6343479156494141,D,0
29.36093269,0,0.06901455670595169,0.0,-0.6420178413391113,D,0
29.410661556,0,0.06901455670595169,0.0,-0.6420178413391113,D,0
29.460882992,0,0.08042466640472412,0.0,-0.6370549201965332,D,0
29.510275202,0,0.08042466640472412,0.0,-0.6370549201965332,D,0
29.560864906,0,0.08862221986055374,0.0,-0.6343479156494141,D,0
29.610100946,0,0.08862221986055374,0.0,-0.6343479156494141,D,0
29.66078974,0,0.09681978076696396,0.0,-0.6316408514976501,D,0
29.710148578,0,0.09681978076696396,0.0,-0.6316408514976501,D,0
29.760924976,0,0.12163399904966354,0.0,-0.6496877670288086,D,0
29.810043273,0,0.12163399904966354,0.0,-0.6496877670288086,D,0
29.860970624,0,0.1417955607175827,0.0,-0.6442736983299255,D,0
29.910171917,0,0.1417955607175827,0.0,-0.6442736983299255,D,0
29.96075759,0,0.14999310672283173,0.0,-0.6316408514976501,D,0
30.010074193,0,0.14999310672283173,0.0,-0.6316408514976501,D,0
30.061918884,0,0.15132243931293488,0.0,-0.6370549201965332,D,0
30.110512741,0,0.15132243931293488,0.0,-0.6370549201965332,D,0
30.161055825,0,0.16140322387218475,0.0,-0.6627717614173889,D,0
30.210065591,0,0.16140322387218475,0.0,-0.6627717614173889,D,0
30.260975374,0,0.1715947836637497,0.0,-0.6781116127967834,D,0
30.310180856,0,0.1715947836637497,0.0,-0.6781116127967834,D,0
30.360861457,0,0.1733672171831131,0.0,-0.6754045486450195,D,0
30.410192617,0,0.1733672171831131,0.0,-0.6754045486450195,D,0
30.460856227,0,0.17912766337394714,0.0,-0.698865532875061,D,0
30.510169374,0,0.17912766337394714,0.0,-0.698865532875061,D,0
30.560947976,0,0.18477733433246613,0.0,-0.7011213898658752,D,0
30.610072382,0,0.18477733433246613,0.0,-0.7011213898658752,D,0
30.660892962,0,0.19685211777687073,0.0,-0.6835256814956665,D,0
30.710117514,0,0.19685211777687073,0.0,-0.6835256814956665,D,0
30.760869688,0,0.21269333362579346,0.0,-0.6957073211669922,D,0
30.810148151,0,0.21269333362579346,0.0,-0.6957073211669922,D,0
30.860920898,0,0.21657055616378784,0.0,-0.6961584687232971,D,0
30.910274615,0,0.21657055616378784,0.0,-0.6961584687232971,D,0
30.960995498,0,0.18411266803741455,0.0,-0.7038283944129944,D,0
31.010127037,0,0.18411266803741455,0.0,-0.7038283944129944,D,0
31.060936641,0,0.11831066757440567,0.0,-0.6830744743347168,D,0
31.110110989,0,0.11831066757440567,0.0,-0.6830744743347168,D,0
31.1608319,0,0.043646443635225296,0.0,-0.6469807028770447,D,0
31.210140309,0,0.043646443635225296,0.0,-0.6469807028770447,D,0
31.2609558,0,0.02780522219836712,0.0,-0.6447248458862305,D,0
31.310122725,0,0.02780522219836712,0.0,-0.6447248458862305,D,0
31.360976386,0,0.04309255629777908,0.0,-0.6447248458862305,D,0
31.410254687,0,0.04309255629777908,0.0,-0.6447248458862305,D,0
31.460857888,0,0.03799677640199661,0.0,-0.6393107771873474,D,0
31.510033675,0,0.03799677640199661,0.0,-0.6393107771873474,D,0
